,UF,Tem Celular,Tem Rádio,Tem Televisão em Cores,RM domiciliar per capita,Regiao
58703,29,Sim,Não,Sim,2500.0,NE
58704,29,Sim,Sim,Sim,1000.0,NE
58705,29,Sim,Sim,Sim,2000.0,NE
58706,29,Sim,Sim,Sim,505.0,NE
58707,29,Sim,Não,Sim,788.0,NE
58709,29,Sim,Sim,Sim,804.0,NE
58711,29,Sim,Sim,Sim,1282.0,NE
58712,29,Sim,Não,Sim,350.0,NE
58713,29,Sim,Sim,Sim,547.0,NE
58714,29,Sim,Não,Sim,234.0,NE
58715,29,Sim,Sim,Sim,394.0,NE
58716,29,Sim,Não,Sim,394.0,NE
58717,29,Sim,Sim,Sim,900.0,NE
58718,29,Sim,Sim,Sim,647.0,NE
58719,29,Sim,Sim,Sim,950.0,NE
58720,29,Sim,Sim,Sim,1742.0,NE
58721,29,Sim,Não,Sim,400.0,NE
58722,29,Sim,Não,Sim,1100.0,NE
58723,29,Sim,Não,Sim,233.0,NE
58724,29,Sim,Não,Sim,1800.0,NE
58725,29,Sim,Sim,Sim,100.0,NE
58726,29,Sim,Não,Sim,1988.0,NE
58727,29,Sim,Não,Não,1200.0,NE
58728,29,Sim,Não,Não,300.0,NE
58729,29,Sim,Sim,Sim,1500.0,NE
58730,29,Sim,Sim,Sim,769.0,NE
58731,29,Sim,Sim,Sim,789.0,NE
58732,29,Sim,Sim,Sim,465.0,NE
58733,29,Sim,Não,Sim,526.0,NE
58734,29,Sim,Não,Sim,1166.0,NE
58735,29,Sim,Não,Sim,346.0,NE
58737,29,Sim,Não,Sim,634.0,NE
58738,29,Sim,Sim,Sim,802.0,NE
58739,29,Sim,Sim,Sim,375.0,NE
58740,29,Sim,Sim,Sim,361.0,NE
58741,29,Sim,Não,Sim,274.0,NE
58742,29,Sim,Não,Sim,237.0,NE
58743,29,Sim,Sim,Sim,900.0,NE
58744,29,Sim,Sim,Sim,416.0,NE
58747,29,Não,Sim,Não,50.0,NE
58748,29,Sim,Sim,Sim,277.0,NE
58753,29,Sim,Não,Sim,262.0,NE
58754,29,Sim,Não,Sim,522.0,NE
58755,29,Sim,Não,Sim,5000.0,NE
58756,29,Sim,Não,Sim,515.0,NE
58757,29,Sim,Sim,Sim,666.0,NE
58758,29,Sim,Não,Sim,666.0,NE
58759,29,Sim,Não,Sim,500.0,NE
58760,29,Sim,Sim,Sim,800.0,NE
58762,29,Sim,Sim,Sim,562.0,NE
58764,29,Sim,Sim,Sim,1146.0,NE
58766,29,Sim,Sim,Sim,298.0,NE
58769,29,Sim,Sim,Sim,1588.0,NE
58770,29,Sim,Sim,Sim,233.0,NE
58771,29,Sim,Sim,Sim,915.0,NE
58772,29,Sim,Sim,Sim,125.0,NE
58774,29,Sim,Sim,Sim,359.0,NE
58775,29,Sim,Sim,Sim,312.0,NE
58776,29,Não,Não,Sim,262.0,NE
58778,29,Sim,Não,Sim,461.0,NE
58779,29,Sim,Sim,Sim,135.0,NE
58780,29,Sim,Sim,Sim,242.0,NE
58781,29,Sim,Sim,Sim,227.0,NE
58782,29,Sim,Sim,Sim,788.0,NE
58784,29,Sim,Sim,Sim,301.0,NE
58785,29,Sim,Sim,Sim,128.0,NE
58786,29,Sim,Sim,Não,2378.0,NE
58787,29,Sim,Não,Sim,197.0,NE
58789,29,Sim,Não,Sim,302.0,NE
58791,29,Não,Sim,Sim,788.0,NE
58792,29,Não,Sim,Não,572.0,NE
58793,29,Sim,Sim,Sim,958.0,NE
58794,29,Sim,Sim,Sim,788.0,NE
58798,29,Sim,Sim,Sim,140.0,NE
58799,29,Sim,Sim,Sim,1054.0,NE
58800,29,Sim,Sim,Sim,1128.0,NE
58801,29,Sim,Sim,Sim,1100.0,NE
58802,29,Não,Sim,Sim,127.0,NE
58804,29,Sim,Não,Sim,60.0,NE
58805,29,Sim,Sim,Sim,1014.0,NE
58806,29,Sim,Sim,Sim,958.0,NE
58807,29,Sim,Sim,Sim,390.0,NE
58808,29,Sim,Sim,Sim,376.0,NE
58810,29,Sim,Sim,Sim,1916.0,NE
58811,29,Sim,Sim,Sim,545.0,NE
58812,29,Sim,Sim,Sim,829.0,NE
58813,29,Sim,Sim,Sim,302.0,NE
58814,29,Sim,Não,Sim,122.0,NE
58816,29,Sim,Sim,Sim,675.0,NE
58818,29,Não,Sim,Sim,200.0,NE
58819,29,Não,Sim,Não,788.0,NE
58820,29,Sim,Sim,Sim,1091.0,NE
58822,29,Sim,Sim,Sim,125.0,NE
58824,29,Sim,Não,Sim,466.0,NE
58825,29,Sim,Sim,Sim,894.0,NE
58826,29,Não,Sim,Sim,788.0,NE
58827,29,Sim,Sim,Sim,1318.0,NE
58829,29,Sim,Sim,Sim,594.0,NE
58830,29,Sim,Sim,Sim,333.0,NE
58831,29,Sim,Não,Sim,770.0,NE
58832,29,Não,Sim,Sim,1128.0,NE
58834,29,Sim,Sim,Sim,752.0,NE
58836,29,Não,Sim,Sim,778.0,NE
58837,29,Não,Sim,Não,1368.0,NE
58838,29,Não,Sim,Sim,273.0,NE
58839,29,Não,Sim,Sim,259.0,NE
58840,29,Sim,Sim,Sim,557.0,NE
58841,29,Sim,Sim,Sim,247.0,NE
58844,29,Sim,Sim,Sim,376.0,NE
58845,29,Sim,Sim,Sim,184.0,NE
58846,29,Sim,Sim,Sim,494.0,NE
58848,29,Sim,Não,Sim,515.0,NE
58849,29,Sim,Não,Sim,789.0,NE
58851,29,Sim,Não,Não,363.0,NE
58852,29,Sim,Sim,Sim,75.0,NE
58853,29,Sim,Sim,Sim,394.0,NE
58854,29,Sim,Não,Sim,525.0,NE
58856,29,Sim,Não,Sim,1088.0,NE
58858,29,Não,Sim,Sim,500.0,NE
58859,29,Sim,Não,Sim,455.0,NE
58860,29,Sim,Sim,Sim,480.0,NE
58862,29,Sim,Sim,Sim,511.0,NE
58863,29,Sim,Sim,Sim,642.0,NE
58864,29,Não,Sim,Sim,838.0,NE
58865,29,Sim,Não,Sim,644.0,NE
58866,29,Sim,Sim,Sim,2750.0,NE
58867,29,Não,Sim,Sim,788.0,NE
58868,29,Sim,Não,Sim,466.0,NE
58869,29,Sim,Sim,Sim,394.0,NE
58871,29,Sim,Não,Sim,600.0,NE
58872,29,Sim,Sim,Sim,1750.0,NE
58873,29,Sim,Sim,Sim,579.0,NE
58874,29,Sim,Não,Sim,394.0,NE
58875,29,Sim,Não,Sim,1117.0,NE
58876,29,Sim,Sim,Sim,525.0,NE
58877,29,Sim,Sim,Sim,44.0,NE
58879,29,Sim,Não,Sim,260.0,NE
58880,29,Não,Sim,Não,468.0,NE
58881,29,Não,Não,Sim,788.0,NE
58882,29,Sim,Sim,Não,1182.0,NE
58883,29,Não,Não,Sim,38.0,NE
58884,29,Não,Sim,Não,262.0,NE
58885,29,Não,Sim,Não,315.0,NE
58886,29,Sim,Não,Sim,46.0,NE
58888,29,Não,Sim,Sim,788.0,NE
58889,29,Não,Sim,Sim,1576.0,NE
58890,29,Sim,Sim,Sim,115.0,NE
58891,29,Sim,Não,Sim,1244.0,NE
58893,29,Sim,Sim,Sim,1576.0,NE
58894,29,Sim,Sim,Sim,794.0,NE
58895,29,Sim,Não,Sim,122.0,NE
58898,29,Sim,Sim,Sim,425.0,NE
58899,29,Sim,Sim,Sim,140.0,NE
58902,29,Sim,Sim,Sim,318.0,NE
58903,29,Sim,Sim,Sim,788.0,NE
58904,29,Sim,Não,Não,128.0,NE
58905,29,Sim,Não,Sim,296.0,NE
58907,29,Não,Sim,Não,788.0,NE
58908,29,Sim,Sim,Sim,788.0,NE
58909,29,Sim,Sim,Sim,788.0,NE
58910,29,Não,Não,Sim,900.0,NE
58911,29,Não,Não,Sim,295.0,NE
58912,29,Não,Sim,Sim,412.0,NE
58913,29,Não,Não,Sim,64.0,NE
58914,29,Não,Sim,Sim,360.0,NE
58915,29,Não,Sim,Sim,42.0,NE
58916,29,Não,Sim,Sim,788.0,NE
58917,29,Não,Sim,Sim,432.0,NE
58918,29,Não,Sim,Sim,161.0,NE
58919,29,Sim,Não,Sim,788.0,NE
58920,29,Sim,Não,Não,988.0,NE
58921,29,Sim,Não,Sim,77.0,NE
58922,29,Sim,Sim,Sim,988.0,NE
58924,29,Sim,Sim,Sim,1100.0,NE
58925,29,Sim,Não,Sim,825.0,NE
58926,29,Sim,Não,Sim,273.0,NE
58927,29,Sim,Sim,Sim,681.0,NE
58928,29,Sim,Sim,Sim,525.0,NE
58929,29,Sim,Sim,Sim,946.0,NE
58930,29,Sim,Sim,Sim,0.0,NE
58931,29,Sim,Não,Sim,788.0,NE
58933,29,Sim,Sim,Sim,1525.0,NE
58934,29,Sim,Sim,Sim,1050.0,NE
58935,29,Sim,Não,Sim,309.0,NE
58936,29,Sim,Não,Não,863.0,NE
58937,29,Sim,Não,Sim,788.0,NE
58938,29,Sim,Sim,Sim,1245.0,NE
58939,29,Sim,Não,Sim,800.0,NE
58940,29,Sim,Não,Sim,1576.0,NE
58941,29,Sim,Sim,Sim,3501.0,NE
58943,29,Sim,Sim,Sim,474.0,NE
58944,29,Sim,Não,Sim,957.0,NE
58945,29,Sim,Não,Sim,641.0,NE
58946,29,Sim,Sim,Sim,788.0,NE
58948,29,Sim,Sim,Sim,100.0,NE
58950,29,Sim,Sim,Sim,128.0,NE
58952,29,Sim,Sim,Sim,856.0,NE
58954,29,Sim,Não,Sim,535.0,NE
58955,29,Não,Não,Sim,644.0,NE
58956,29,Não,Sim,Sim,594.0,NE
58957,29,Sim,Não,Sim,235.0,NE
58958,29,Não,Não,Sim,374.0,NE
58959,29,Não,Não,Não,788.0,NE
58960,29,Sim,Não,Sim,112.0,NE
58962,29,Sim,Não,Sim,362.0,NE
58963,29,Não,Não,Sim,349.0,NE
58970,29,Sim,Não,Sim,290.0,NE
58972,29,Sim,Sim,Sim,133.0,NE
58973,29,Sim,Sim,Sim,790.0,NE
58974,29,Sim,Sim,Sim,160.0,NE
58975,29,Sim,Sim,Sim,471.0,NE
58976,29,Sim,Não,Sim,626.0,NE
58979,29,Sim,Não,Não,1200.0,NE
58981,29,Sim,Não,Sim,204.0,NE
58982,29,Sim,Sim,Sim,545.0,NE
58984,29,Não,Não,Sim,788.0,NE
58985,29,Sim,Sim,Sim,325.0,NE
58986,29,Sim,Não,Sim,272.0,NE
58987,29,Não,Não,Sim,138.0,NE
58989,29,Não,Não,Sim,988.0,NE
58990,29,Sim,Sim,Sim,788.0,NE
58991,29,Sim,Não,Sim,725.0,NE
58992,29,Sim,Sim,Sim,386.0,NE
58994,29,Não,Sim,Sim,1088.0,NE
58995,29,Sim,Sim,Sim,252.0,NE
58996,29,Não,Sim,Sim,788.0,NE
58997,29,Sim,Sim,Sim,500.0,NE
58998,29,Sim,Não,Sim,183.0,NE
58999,29,Sim,Sim,Sim,307.0,NE
59000,29,Não,Sim,Sim,1182.0,NE
59001,29,Sim,Sim,Sim,262.0,NE
59003,29,Sim,Sim,Sim,985.0,NE
59004,29,Sim,Sim,Sim,1891.0,NE
59005,29,Sim,Não,Sim,529.0,NE
59006,29,Sim,Não,Sim,180.0,NE
59007,29,Sim,Não,Sim,400.0,NE
59008,29,Sim,Sim,Sim,783.0,NE
59009,29,Sim,Sim,Sim,758.0,NE
59010,29,Sim,Sim,Sim,1123.0,NE
59011,29,Sim,Sim,Sim,910.0,NE
59012,29,Sim,Sim,Sim,394.0,NE
59013,29,Sim,Sim,Sim,1165.0,NE
59014,29,Sim,Sim,Sim,2388.0,NE
59015,29,Sim,Não,Sim,850.0,NE
59017,29,Sim,Sim,Sim,678.0,NE
59018,29,Sim,Sim,Sim,557.0,NE
59019,29,Sim,Não,Sim,237.0,NE
59020,29,Sim,Sim,Sim,500.0,NE
59021,29,Sim,Sim,Sim,68.0,NE
59022,29,Não,Não,Sim,80.0,NE
59023,29,Sim,Sim,Sim,788.0,NE
59024,29,Sim,Sim,Sim,538.0,NE
59025,29,Sim,Sim,Sim,197.0,NE
59026,29,Sim,Sim,Sim,120.0,NE
59027,29,Sim,Sim,Sim,788.0,NE
59028,29,Sim,Sim,Sim,794.0,NE
59029,29,Sim,Sim,Sim,394.0,NE
59030,29,Não,Sim,Sim,1576.0,NE
59031,29,Sim,Não,Sim,299.0,NE
59032,29,Sim,Sim,Sim,1063.0,NE
59035,29,Sim,Sim,Sim,788.0,NE
59036,29,Sim,Sim,Sim,699.0,NE
59037,29,Sim,Não,Sim,245.0,NE
59038,29,Sim,Sim,Sim,358.0,NE
59039,29,Sim,Sim,Sim,888.0,NE
59041,29,Sim,Sim,Não,86.0,NE
59043,29,Sim,Sim,Sim,57.0,NE
59045,29,Sim,Sim,Sim,37.0,NE
59046,29,Sim,Não,Sim,359.0,NE
59048,29,Sim,Sim,Sim,788.0,NE
59049,29,Sim,Sim,Sim,38.0,NE
59050,29,Sim,Sim,Sim,186.0,NE
59051,29,Sim,Sim,Sim,848.0,NE
59054,29,Sim,Sim,Sim,525.0,NE
59055,29,Sim,Sim,Sim,259.0,NE
59056,29,Sim,Sim,Sim,331.0,NE
59058,29,Sim,Sim,Sim,424.0,NE
59059,29,Sim,Sim,Não,77.0,NE
59060,29,Não,Sim,Não,788.0,NE
59061,29,Sim,Sim,Sim,387.0,NE
59062,29,Sim,Sim,Sim,212.0,NE
59063,29,Sim,Sim,Sim,655.0,NE
59064,29,Sim,Sim,Sim,497.0,NE
59065,29,Sim,Sim,Sim,1576.0,NE
59066,29,Sim,Não,Sim,354.0,NE
59067,29,Não,Sim,Sim,1576.0,NE
59069,29,Sim,Sim,Não,1263.0,NE
59071,29,Sim,Sim,Não,117.0,NE
59072,29,Sim,Sim,Sim,928.0,NE
59073,29,Sim,Sim,Sim,262.0,NE
59074,29,Sim,Não,Não,950.0,NE
59076,29,Sim,Não,Sim,429.0,NE
59077,29,Sim,Sim,Sim,296.0,NE
59079,29,Sim,Sim,Sim,166.0,NE
59080,29,Sim,Sim,Sim,1950.0,NE
59081,29,Não,Sim,Sim,462.0,NE
59083,29,Sim,Sim,Sim,137.0,NE
59084,29,Não,Sim,Sim,83.0,NE
59085,29,Não,Sim,Sim,394.0,NE
59086,29,Sim,Sim,Sim,366.0,NE
59088,29,Não,Sim,Sim,525.0,NE
59089,29,Sim,Sim,Sim,788.0,NE
59090,29,Sim,Sim,Sim,788.0,NE
59091,29,Não,Sim,Sim,788.0,NE
59092,29,Sim,Não,Sim,525.0,NE
59093,29,Não,Sim,Sim,788.0,NE
59094,29,Não,Sim,Não,394.0,NE
59095,29,Sim,Sim,Sim,725.0,NE
59096,29,Sim,Sim,Sim,472.0,NE
59098,29,Sim,Sim,Sim,38.0,NE
59099,29,Sim,Sim,Não,286.0,NE
59101,29,Sim,Não,Sim,225.0,NE
59103,29,Sim,Sim,Não,788.0,NE
59104,29,Sim,Sim,Não,77.0,NE
59105,29,Sim,Sim,Sim,54.0,NE
59106,29,Sim,Sim,Sim,56.0,NE
59107,29,Sim,Sim,Sim,788.0,NE
59108,29,Sim,Não,Sim,56.0,NE
59109,29,Sim,Sim,Sim,269.0,NE
59110,29,Não,Não,Sim,100.0,NE
59111,29,Sim,Sim,Sim,525.0,NE
59112,29,Sim,Sim,Sim,306.0,NE
59113,29,Sim,Sim,Sim,37.0,NE
59114,29,Sim,Não,Sim,196.0,NE
59115,29,Sim,Não,Sim,33.0,NE
59116,29,Sim,Sim,Sim,262.0,NE
59117,29,Sim,Sim,Sim,330.0,NE
59118,29,Sim,Sim,Sim,362.0,NE
59119,29,Sim,Sim,Sim,234.0,NE
59120,29,Sim,Sim,Não,788.0,NE
59121,29,Sim,Sim,Sim,174.0,NE
59122,29,Sim,Não,Sim,86.0,NE
59123,29,Sim,Sim,Sim,248.0,NE
59124,29,Sim,Sim,Sim,75.0,NE
59125,29,Sim,Sim,Sim,250.0,NE
59126,29,Sim,Sim,Sim,134.0,NE
59127,29,Sim,Sim,Sim,35.0,NE
59129,29,Não,Sim,Não,341.0,NE
59130,29,Não,Sim,Sim,150.0,NE
59131,29,Sim,Sim,Sim,147.0,NE
59132,29,Sim,Sim,Sim,262.0,NE
59133,29,Sim,Sim,Sim,435.0,NE
59134,29,Sim,Sim,Sim,262.0,NE
59135,29,Sim,Sim,Não,262.0,NE
59136,29,Sim,Sim,Sim,519.0,NE
59137,29,Sim,Sim,Sim,277.0,NE
59138,29,Sim,Sim,Sim,37.0,NE
59140,29,Não,Sim,Sim,285.0,NE
59141,29,Não,Não,Sim,788.0,NE
59142,29,Sim,Sim,Sim,61.0,NE
59143,29,Sim,Sim,Sim,788.0,NE
59144,29,Sim,Sim,Sim,562.0,NE
59145,29,Sim,Sim,Sim,788.0,NE
59146,29,Sim,Sim,Sim,1825.0,NE
59147,29,Sim,Sim,Sim,1300.0,NE
59149,29,Sim,Sim,Sim,700.0,NE
59150,29,Não,Não,Sim,594.0,NE
59151,29,Não,Sim,Sim,788.0,NE
59152,29,Sim,Não,Sim,712.0,NE
59153,29,Sim,Não,Sim,400.0,NE
59154,29,Sim,Sim,Sim,696.0,NE
59155,29,Sim,Sim,Sim,500.0,NE
59156,29,Sim,Não,Sim,822.0,NE
59157,29,Sim,Sim,Sim,3700.0,NE
59158,29,Sim,Sim,Sim,240.0,NE
59159,29,Sim,Não,Sim,431.0,NE
59160,29,Sim,Sim,Sim,837.0,NE
59161,29,Sim,Sim,Sim,266.0,NE
59162,29,Sim,Sim,Sim,1588.0,NE
59163,29,Sim,Sim,Não,788.0,NE
59164,29,Sim,Sim,Sim,164.0,NE
59165,29,Sim,Sim,Sim,2038.0,NE
59166,29,Sim,Sim,Sim,227.0,NE
59167,29,Não,Não,Sim,200.0,NE
59168,29,Sim,Sim,Não,300.0,NE
59169,29,Sim,Sim,Sim,333.0,NE
59170,29,Sim,Sim,Sim,500.0,NE
59171,29,Sim,Não,Sim,284.0,NE
59172,29,Não,Não,Sim,2100.0,NE
59173,29,Sim,Não,Sim,357.0,NE
59174,29,Não,Sim,Sim,788.0,NE
59176,29,Sim,Sim,Sim,600.0,NE
59177,29,Sim,Sim,Sim,671.0,NE
59178,29,Sim,Não,Sim,190.0,NE
59179,29,Sim,Sim,Sim,233.0,NE
59180,29,Sim,Sim,Sim,569.0,NE
59182,29,Sim,Sim,Sim,938.0,NE
59183,29,Não,Sim,Sim,1038.0,NE
59184,29,Sim,Sim,Sim,388.0,NE
59185,29,Sim,Sim,Sim,249.0,NE
59186,29,Sim,Sim,Sim,1123.0,NE
59187,29,Sim,Sim,Sim,969.0,NE
59188,29,Sim,Não,Sim,133.0,NE
59189,29,Não,Não,Sim,1038.0,NE
59190,29,Sim,Sim,Sim,270.0,NE
59191,29,Sim,Sim,Sim,800.0,NE
59192,29,Não,Sim,Sim,788.0,NE
59193,29,Não,Sim,Sim,594.0,NE
59194,29,Não,Sim,Sim,788.0,NE
59195,29,Sim,Não,Não,788.0,NE
59199,29,Sim,Sim,Sim,283.0,NE
59200,29,Sim,Não,Sim,1000.0,NE
59201,29,Sim,Sim,Sim,350.0,NE
59202,29,Sim,Não,Sim,858.0,NE
59203,29,Não,Não,Sim,394.0,NE
59204,29,Sim,Sim,Sim,591.0,NE
59205,29,Sim,Não,Sim,254.0,NE
59206,29,Sim,Sim,Sim,72.0,NE
59208,29,Sim,Sim,Sim,554.0,NE
59210,29,Não,Sim,Sim,350.0,NE
59211,29,Sim,Não,Sim,51.0,NE
59212,29,Sim,Sim,Sim,788.0,NE
59213,29,Sim,Sim,Sim,1050.0,NE
59215,29,Não,Sim,Sim,200.0,NE
59216,29,Sim,Não,Sim,437.0,NE
59217,29,Sim,Sim,Sim,300.0,NE
59218,29,Sim,Sim,Sim,116.0,NE
59219,29,Não,Sim,Sim,888.0,NE
59220,29,Sim,Sim,Sim,447.0,NE
59222,29,Sim,Não,Sim,644.0,NE
59225,29,Não,Sim,Sim,788.0,NE
59226,29,Não,Sim,Sim,525.0,NE
59227,29,Não,Sim,Sim,207.0,NE
59233,29,Não,Não,Sim,788.0,NE
59235,29,Sim,Não,Sim,225.0,NE
59240,29,Sim,Sim,Sim,485.0,NE
59243,29,Sim,Sim,Sim,131.0,NE
59247,29,Sim,Sim,Não,326.0,NE
59249,29,Não,Sim,Não,788.0,NE
59254,29,Não,Não,Não,177.0,NE
59255,29,Sim,Não,Não,300.0,NE
59258,29,Sim,Sim,Sim,788.0,NE
59260,29,Sim,Não,Sim,1254.0,NE
59261,29,Sim,Sim,Sim,502.0,NE
59262,29,Sim,Não,Sim,1006.0,NE
59263,29,Sim,Não,Sim,529.0,NE
59264,29,Sim,Sim,Sim,600.0,NE
59265,29,Sim,Sim,Sim,500.0,NE
59266,29,Sim,Sim,Sim,177.0,NE
59267,29,Sim,Sim,Sim,562.0,NE
59269,29,Sim,Sim,Sim,788.0,NE
59270,29,Sim,Sim,Sim,316.0,NE
59271,29,Sim,Não,Sim,373.0,NE
59274,29,Sim,Sim,Sim,242.0,NE
59275,29,Sim,Sim,Sim,311.0,NE
59277,29,Não,Sim,Sim,788.0,NE
59279,29,Sim,Não,Sim,525.0,NE
59280,29,Sim,Sim,Sim,616.0,NE
59282,29,Sim,Sim,Sim,394.0,NE
59284,29,Não,Sim,Sim,137.0,NE
59285,29,Sim,Sim,Sim,416.0,NE
59287,29,Não,Sim,Sim,395.0,NE
59288,29,Não,Sim,Sim,550.0,NE
59289,29,Não,Sim,Sim,200.0,NE
59290,29,Não,Não,Sim,394.0,NE
59291,29,Sim,Sim,Sim,591.0,NE
59292,29,Sim,Sim,Sim,788.0,NE
59293,29,Não,Sim,Sim,928.0,NE
59294,29,Não,Sim,Sim,894.0,NE
59295,29,Não,Sim,Sim,808.0,NE
59296,29,Sim,Sim,Sim,242.0,NE
59297,29,Sim,Sim,Sim,584.0,NE
59298,29,Não,Sim,Não,340.0,NE
59300,29,Não,Sim,Sim,329.0,NE
59301,29,Não,Não,Não,788.0,NE
59307,29,Não,Não,Não,347.0,NE
59308,29,Não,Sim,Não,525.0,NE
59309,29,Sim,Não,Não,62.0,NE
59310,29,Sim,Sim,Sim,1054.0,NE
59311,29,Sim,Sim,Sim,562.0,NE
59312,29,Sim,Não,Sim,152.0,NE
59313,29,Sim,Sim,Sim,154.0,NE
59314,29,Sim,Sim,Sim,1576.0,NE
59315,29,Sim,Sim,Sim,2091.0,NE
59317,29,Sim,Sim,Sim,220.0,NE
59318,29,Sim,Sim,Sim,135.0,NE
59319,29,Sim,Sim,Sim,104.0,NE
59320,29,Sim,Sim,Sim,1318.0,NE
59321,29,Sim,Sim,Sim,167.0,NE
59323,29,Sim,Não,Sim,865.0,NE
59324,29,Sim,Sim,Sim,940.0,NE
59326,29,Sim,Sim,Sim,788.0,NE
59327,29,Sim,Não,Sim,105.0,NE
59328,29,Sim,Sim,Sim,350.0,NE
59329,29,Sim,Sim,Sim,181.0,NE
59331,29,Sim,Sim,Sim,788.0,NE
59333,29,Sim,Não,Sim,460.0,NE
59335,29,Sim,Não,Sim,85.0,NE
59336,29,Sim,Não,Sim,222.0,NE
59337,29,Sim,Sim,Sim,838.0,NE
59338,29,Sim,Sim,Sim,246.0,NE
59340,29,Sim,Sim,Sim,450.0,NE
59341,29,Sim,Sim,Sim,221.0,NE
59343,29,Sim,Não,Não,788.0,NE
59344,29,Sim,Sim,Sim,140.0,NE
59345,29,Sim,Não,Sim,244.0,NE
59346,29,Sim,Sim,Sim,279.0,NE
59347,29,Sim,Não,Sim,156.0,NE
59350,29,Sim,Não,Sim,111.0,NE
59351,29,Sim,Não,Não,130.0,NE
59352,29,Sim,Sim,Sim,229.0,NE
59357,29,Sim,Sim,Sim,375.0,NE
59358,29,Sim,Não,Sim,661.0,NE
59359,29,Sim,Sim,Sim,996.0,NE
59360,29,Sim,Sim,Sim,630.0,NE
59361,29,Sim,Não,Sim,453.0,NE
59362,29,Sim,Sim,Sim,197.0,NE
59363,29,Sim,Não,Sim,1697.0,NE
59364,29,Sim,Sim,Sim,388.0,NE
59365,29,Sim,Sim,Sim,142.0,NE
59366,29,Sim,Sim,Sim,268.0,NE
59367,29,Sim,Não,Sim,266.0,NE
59368,29,Sim,Sim,Sim,871.0,NE
59369,29,Sim,Sim,Sim,788.0,NE
59370,29,Sim,Sim,Sim,417.0,NE
59371,29,Sim,Sim,Sim,84.0,NE
59372,29,Sim,Não,Sim,215.0,NE
59373,29,Sim,Sim,Sim,1166.0,NE
59374,29,Sim,Sim,Sim,596.0,NE
59375,29,Sim,Não,Sim,733.0,NE
59376,29,Sim,Sim,Sim,3833.0,NE
59377,29,Sim,Não,Sim,686.0,NE
59378,29,Sim,Sim,Sim,245.0,NE
59379,29,Sim,Não,Sim,788.0,NE
59380,29,Sim,Sim,Sim,240.0,NE
59381,29,Sim,Sim,Sim,399.0,NE
59382,29,Sim,Sim,Sim,362.0,NE
59383,29,Sim,Sim,Sim,226.0,NE
59384,29,Sim,Não,Sim,2000.0,NE
59385,29,Sim,Não,Sim,250.0,NE
59386,29,Sim,Sim,Sim,788.0,NE
59387,29,Sim,Sim,Sim,80.0,NE
59388,29,Sim,Sim,Sim,280.0,NE
59389,29,Sim,Sim,Sim,394.0,NE
59390,29,Sim,Sim,Sim,788.0,NE
59391,29,Sim,Sim,Sim,1596.0,NE
59395,29,Sim,Sim,Sim,525.0,NE
59396,29,Sim,Sim,Sim,396.0,NE
59398,29,Sim,Não,Sim,454.0,NE
59400,29,Sim,Não,Sim,1290.0,NE
59401,29,Sim,Sim,Sim,394.0,NE
59402,29,Sim,Sim,Sim,1182.0,NE
59403,29,Sim,Sim,Sim,1266.0,NE
59404,29,Sim,Sim,Sim,81.0,NE
59405,29,Sim,Sim,Sim,172.0,NE
59406,29,Sim,Sim,Sim,432.0,NE
59407,29,Sim,Sim,Sim,76.0,NE
59408,29,Sim,Sim,Sim,327.0,NE
59409,29,Sim,Sim,Sim,562.0,NE
59410,29,Não,Não,Sim,157.0,NE
59411,29,Sim,Não,Sim,79.0,NE
59412,29,Sim,Sim,Sim,255.0,NE
59413,29,Sim,Sim,Sim,394.0,NE
59414,29,Sim,Sim,Sim,266.0,NE
59415,29,Sim,Sim,Sim,692.0,NE
59417,29,Sim,Não,Sim,317.0,NE
59418,29,Sim,Sim,Sim,551.0,NE
59419,29,Sim,Sim,Sim,50.0,NE
59420,29,Sim,Sim,Sim,153.0,NE
59422,29,Sim,Sim,Sim,2341.0,NE
59423,29,Sim,Sim,Sim,133.0,NE
59424,29,Sim,Sim,Sim,788.0,NE
59425,29,Sim,Não,Sim,75.0,NE
59427,29,Sim,Não,Sim,491.0,NE
59430,29,Sim,Sim,Sim,2900.0,NE
59432,29,Sim,Sim,Sim,1996.0,NE
59433,29,Sim,Sim,Sim,251.0,NE
59434,29,Sim,Sim,Sim,2394.0,NE
59435,29,Sim,Sim,Sim,1606.0,NE
59436,29,Sim,Sim,Não,438.0,NE
59437,29,Não,Sim,Sim,594.0,NE
59439,29,Não,Sim,Sim,65.0,NE
59440,29,Sim,Sim,Sim,64.0,NE
59445,29,Sim,Sim,Sim,600.0,NE
59447,29,Sim,Sim,Sim,800.0,NE
59448,29,Sim,Sim,Sim,203.0,NE
59450,29,Sim,Sim,Sim,224.0,NE
59451,29,Sim,Sim,Sim,274.0,NE
59453,29,Sim,Não,Sim,788.0,NE
59454,29,Sim,Sim,Sim,189.0,NE
59456,29,Sim,Sim,Sim,600.0,NE
59458,29,Não,Não,Não,600.0,NE
59459,29,Sim,Sim,Sim,300.0,NE
59461,29,Sim,Sim,Sim,875.0,NE
59463,29,Sim,Sim,Sim,269.0,NE
59466,29,Sim,Sim,Sim,139.0,NE
59467,29,Não,Sim,Sim,326.0,NE
59469,29,Sim,Não,Sim,875.0,NE
59470,29,Sim,Não,Sim,1764.0,NE
59471,29,Sim,Sim,Sim,4250.0,NE
59473,29,Sim,Sim,Sim,3366.0,NE
